ID,5SS,3SS
AT3G48360,646;1154;1767,502;849;1425;2108
AT3G48990,396;1267;1756;2109,588;1385;2004;2266
AT3G49010,759;991;1410,638;856;1250
AT3G49100,708;968;1608,898;1513;1913
AT3G49120,399;1344;1830,1151;1660;1920
AT3G49220,1406,1268
AT3G50820,437;941,646;1038
AT3G50830,873;1041,764;969
AT3G51040,977,
AT3G51240,577;1096,666
AT3G51260,1278,862;1655
AT3G51880,672;1035;1190;1329;1495;1660,595;911;1131;1283;1413;1569;1761
AT3G51920,674;842,512;763;1339
AT3G52010,633,527;735
AT3G52860,553,436;635
AT3G53500,1216;1429;1719;1909,1175;1332;1524;1806
AT3G53530,606;793,710;1325
AT3G53710,1039,948;1263
AT3G53890,154;450;697,368;563
AT3G54120,560;836,378;623;922
AT3G54180,1003;1345,932;1205
AT3G54810,1055,798
AT3G54890,445;861,757;947
AT3G54920,1646;2425,744;2215;3433
AT3G55120,557;880,397;655
AT3G55280,191;449;1130,404;765;1200
AT3G55360,311;535;1752,494;996;1843
AT3G55440,430;833;1247;1676;1903;2176;2365;2534,1122;1590;1769;2080;2285;2450;2624
AT3G55460,101;398;1847;2020;2281;2513,218;497;1675;1987;2201;2362;2597
AT3G55970,1351,1013;2191
AT3G56240,229;768,691;881
AT3G56340,341;515;753,247;429;618;1091
AT3G56400,531;890,787;1075
AT3G56490,975;1420;1663,916;1329;1544
AT3G56850,1461;1616,1543
AT3G56940,563;842;1246;1422,776;917;1322
AT3G56950,1018;1267,756;1372
AT3G57020,1286,1030
AT3G57030,808;1335,1070
AT3G57080,1334,1156;1619
AT3G57610,414;1309;1796,615;1483
AT3G57870,567;1207;1413,482;1053;1298;1504
AT3G58100,1957,1928;2182
AT3G58120,1063;1321;1553,1229;1425;2080
AT3G58170,745;1080;1229,596;1022;1168
AT3G58680,262;780;1172,695;1088;1258
AT3G58710,638,490
AT3G58970,641;1168,751;1250
AT3G59600,332;716,252;557;1228
AT3G60720,991,1602
AT3G60880,794,
AT3G61110,571;894,468;864;984
AT3G61430,742;1302;1681,1005;1539
AT3G61790,1188,800
AT3G62290,119;804;1185;1442;1645;1826,646;1113;1321;1525;1743;1908
AT3G62760,213;356,306;423
AT3G62870,127;417;724;1104;1300,374;521;804;1206;1403
AT3G62980,916;2142,1648
AT4G00650,1630,1456;1718
AT4G00860,125;734,629;811
AT4G01026,352;792,575
AT4G01080,779,491;882
AT4G01250,773,661
AT4G01480,134;606;710;853;1041;1189;1404;1566,469;786;932;1122;1282;1483
AT4G01540,317;1988,1837;2093
AT4G01680,169;350,219;445
AT4G01750,693;1698,1233;1475;1803
AT4G03070,1033,
AT4G04540,929;1138;1352;1649,1011;1217;1437;1727
AT4G04840,236;449;727,313;569
AT4G05180,371;904,607
AT4G05590,120;787;980,905
AT4G08770,1289;1560,1390;1666
AT4G09600,349,293;450
AT4G09610,135;287,231
AT4G10040,247;570,435;1240
AT4G10310,1227;2736,2501
AT4G10450,475;692,568;1270
AT4G10570,424;3336,695;3180;3425
AT4G10790,1438;1739,1266;1534;2169
AT4G11090,,508
AT4G11240,399;1431;1820,870;1606;1902
AT4G11280,590;845,457;683;928
AT4G11600,531;683;896;1253,453;620;776;1084;1349
AT4G11830,3193,1442;3603
AT4G11850,1805;3052;3612,1687;3413;3739
AT4G11980,437;640;828;1328,330;561;734;897;1228;1487
AT4G12560,,1436
AT4G12960,287;468;687;860,401;533
AT4G13660,1797;2120,1555;1915
AT4G13850,307;722;888;1077,599;818;969
AT4G13930,1614;1807,1222;1704
AT4G13940,969,
AT4G14270,696,414;784
AT4G14400,373;579;2798;3459,495;2047;2925;3541
AT4G14710,129;571;1042;1244;1398,458;645;1118;1326;1510
AT4G14716,114;543;966;1174;1324,430;622;1048;1252;1436
AT4G14900,1841,1664;1942
AT4G15510,615;1227,797
AT4G16160,340;541;665;872;1023,287;459;635;837;951;1120
AT4G16370,945;1610;1947,846;1039;1690;2031
AT4G16520,133;402;1135;1345,353;495;1225
AT4G16720,410;921,242;722;1006
AT4G16780,739;1087,439;1006
AT4G17390,373;892,693;995
AT4G17950,865;1028,971;1104
AT4G18590,148;619,359
AT4G18710,351;1033;1457;1624;1774;2009,939;1123;1548;1867;2411
AT4G19030,267;604;1247;1460,378;1027;1397;1563
AT4G19640,338;760;1011;1146;1344;2115,681;842;1096;1269;2020;2206
AT4G20890,520;973,702
AT4G21200,524;3445,3122;3679
AT4G21280,321;989,689;1086
AT4G21830,,
AT4G21850,406;788,630;891
AT4G21960,560;870;1137,680;970;1621
AT4G21990,488;710,352;573
AT4G22150,218;748;930,461;833;1024
AT4G22220,474;917,861
AT4G22310,177;676;904;1130,576;850;1055
AT4G22745,410,284;888
AT4G22920,815;1106;1468,931;1299;1543
AT4G23400,482;1051;1286,754;1144
AT4G23410,633;1108,787
AT4G23430,1778;2266,1623;1851;2218
AT4G23710,727;1175,1073
AT4G23790,1152,858
AT4G24010,859;1755;2033;2561,1604;1903;2116;2668
AT4G24015,289;559,472;1160
AT4G24240,1396,1269
AT4G24280,1448;1662;1912;2097;2416;2963,1194;1581;1768;1997;2225;2563;3216
AT4G24390,874;1462;2407,962;1558
AT4G24440,409;559,260;507
AT5G50460,503,386;1000
AT4G24960,398;833,370;525
AT4G25220,267;1353,388;1439
AT4G25360,956;1738,1462;1846
AT4G25400,360,550
AT4G25410,858;1068,497;941
AT4G25570,426;955;1279,905;1078;1586
AT4G25640,1111;1259;1574;1779;1940;2092,484;1201;1334;1659;1852;2390
AT4G25810,848,653
AT4G25910,504;878,385;578
AT4G26080,1458;1695,1166;1588;1786
AT4G26160,264;819;1148,635;982
AT4G26230,369,262;536
AT4G26610,319;1768,986
AT4G26640,1679;2476;2723;2963,1522;1970;2565;2806;3226
AT4G26840,1013,862;1093
AT4G27090,68;395;817;998,292;686;884;1091
AT4G27320,1004;2129,2078;2214
AT4G27880,1309,921
AT4G28060,1457;1620,1367;1537
AT4G28110,512,381
AT4G28395,381;625,454;745
AT4G28750,431;902,835;1002
AT4G28880,429;1597;1808;2014,630;1214;1722;1886;2285;2418
AT4G28910,251;764;1998,1028
AT4G29350,370;986,847;1096
AT4G29410,381;779,218;614
AT4G29430,267;905,743;981
AT4G30080,1876;2808,769;1950;2915
AT4G30170,319;663;1166,473;999;1256
AT4G30220,105;573;689;941,460;650;875
AT4G30935,528;1505;1749,471;848;1589;1842
AT4G31100,1105;1333,1221;1419
AT4G31110,1245;1499,1387;1597
AT4G31550,749;1207,1077
AT4G31700,96;247;574;781;1163,181;515;671;889
AT4G31800,775;1426;1635,711;1038;1517
AT4G31985,351,246;476
AT4G32150,945;1228,753;1063
AT4G32570,412;1275;2137,1104;1366;1910;2345
AT4G32690,995;1498,863;1352
AT4G33420,664;924,474;760;1012
AT4G34050,872;1089,646;956
AT4G34200,661;1420;1606,931;1509;1953
AT4G34620,408,361;977
AT4G34680,837,
AT4G35040,1369,499;1567
AT4G35100,985;1385,688;1243;1477
AT4G35300,819;1534;2841,966;2652
AT4G35550,507;1429,930;1551
AT4G36570,640,1296
AT4G36650,1412,1252;1602
AT4G36740,816,1482
AT4G37150,927,791
AT4G37300,534;717,614;807
AT4G37310,781;1790,1399;2295
AT4G37590,743;1499;1705;2919,1001;1634;3155
AT4G37790,649;824,743
AT4G37830,637,529
AT4G37910,530;708;1371;2081,467;628;803;1459
AT4G37990,606;1416,491;747
AT4G39090,982,861
AT4G39220,1034;1662,661;1480;1890
AT4G39260,366,648
AT4G39980,668;1016;1404;1985,737;1126;1738;2069
AT5G10980,293;719,550;808
AT4G40060,365;870,483;958
AT5G01040,658;1046,505;800;1361
AT5G02030,2008;2423,1606;2361
AT5G02120,389,265;473
AT5G02450,138;533;1181,437;980
AT5G02960,124;1007,625;1094
AT5G03030,798,364;1098
AT5G03150,615;1389;2478,988;2220
AT5G03455,167;712,572;1222
AT5G03840,558;805,495;763
AT5G04970,976;1999;2294,1640;2101;2390
AT5G05850,1372,1204
AT5G06560,2395,2347
AT5G06690,499;946,870
AT5G07090,49;446;735;920,367;553;821
AT5G07190,420,308
AT5G08610,1763,1706;1874;3588
AT5G08640,1042,713;1126
AT5G09330,929;1286;1973,1007;1546
AT5G09810,201;807;1295;1995,740;1380
AT5G09830,116;723,699
AT5G10140,3845;4085;4275;4395;4631,3786;4022;4174;4352;4588;5622
AT5G10300,837,704;987
AT5G10860,611;773;932;1074,342;690;857;1012
AT5G11200,3250;3409,3165;3344;3500
AT5G11260,714,529;823
AT5G11570,73;401;1129,182;1471;1979
AT5G12140,242;789,577
AT5G12860,1910,1687
AT5G12990,256,208
AT5G13180,910,661;991
AT5G13220,857,361
AT5G14000,987,1055
AT5G14040,1199;1320;1661;1912,836;1275;1445;1786
AT5G14340,302;523,392;1052
AT5G14750,624,493;830
AT5G14800,709;894;1092;1328;1512,801;1018;1206;1405;1617
AT5G14930,794,426
AT5G15150,1136,698;1689
AT5G15200,767,384;1118
AT5G15230,267;506;658,466;623
AT5G15330,557;1129,971;1205
AT5G15650,405;1269;1526,1017;1356;1632
AT5G16230,2394,1885
AT5G16590,1970,1651
AT5G16720,874;1041,962;1177
AT5G16790,1133,
AT5G17220,259;373,323
AT5G17450,660,
AT5G17710,471;1549,1032
AT5G17800,1225,798
AT5G17810,2778;3265,3085
AT5G17820,366;1353,903;1779
AT5G18270,993,711
AT5G18480,432;677;1109;1431;1648;1857;2435,555;758;1322;1512;1733;2310;2530
AT5G18670,1070,586;1164
AT5G19760,326;814;1121;1587,729;1058;1224;2093;2406
AT5G19990,1456;2379;2589;2897,2489;2785;2979
AT5G20000,2403,866;2303;2586
AT5G20020,251;447,376;786
AT5G20090,582;722;937,477;666;800;1194
AT5G20270,749,672;1300
AT5G20290,283;958;1251,209;623;1068;1335
AT5G20300,735,
AT5G20360,3040,2811
AT5G20500,393;835;1081,760;981;1171
AT5G20900,304;797;1052;1201,693;870;1142;1400
AT5G21482,959;1351;2395,1074;2131
AT5G22770,422;3647;4275;4497;4745;4894;7343;8233,4192;4407;4638;7419;8152
AT5G23000,235;457,326
AT5G23290,247;422;583,317;504;1257
AT5G23395,836;1051,797;924;1384
AT5G23860,503;902,631
AT5G24400,903,766;972
AT5G24530,403;919;3495,670;3169
AT5G24560,249;597,477;673
AT5G24780,737;1159,945
AT5G25140,224;1549,664;1626
AT5G25180,1763,877
AT5G25450,452;780,293;731
AT5G25540,702,766
AT5G25610,410;1485,309;2031
AT5G25760,294;626;838,376;707
AT5G26340,1690;2611,1238;2318
AT5G26660,373;607,476;713
AT5G26940,1237;1582,
AT5G27450,756;1517;1859;2356,1266;1610;1947
AT5G27700,85;515;756,430;622;906
AT5G27770,89;512,272;1084
AT5G27850,105;361;583;987,270;453;803;1071
AT5G28060,179;464;744;982,421;572;894;1078
AT5G28900,4268,4113
AT5G37055,409;602,302;494
AT5G37370,161;894;1824;2384,544;1742;2311
AT5G38410,521,370
AT5G39210,452,308;648
AT5G39580,504;1132,968;1453
AT5G39720,342;531;691,268;437;606;776
AT5G39740,570;900;1068;1277;1698,499;680;987;1159;1392
AT5G39850,879,496;1077
AT5G39950,453,329;961
AT5G40330,257;516,385
AT5G40350,1264,1133
AT5G40950,387;788,685;871
AT5G41010,647,553;979
AT5G41210,243;416;637;779;927,341;575;724;846
AT5G41520,274;683;906,224;402
AT5G41600,801;1022;1176,619;879;1105;1264
AT5G42820,,1484
AT5G42890,451;818,389;714
AT5G42960,922,564
AT5G42980,252;867,743;964
AT5G43270,2179;2370;2763,1514;2265;2549
AT5G43380,973;1273,412;1050
AT5G43640,284,225;819
AT5G43650,1178,886;1384
AT5G43850,253;566;877;1736,477;781;1495
AT5G44120,391;780;1357,513;909
AT5G44160,1199,1792
AT5G44190,601;1123;1658;2101,981;1321;2010
AT5G44340,550;950,679
AT5G45110,1085;1924;2199,1172;1997;2291
AT5G45390,492;1355,848
AT5G45710,927,
AT5G45890,515;1048,786;1194
AT5G45940,527;731,383;610
AT5G46350,1555,1413
AT5G46430,279;942,178;759
AT5G46800,1449,1054;1577
AT5G47700,117;334;823,258;606
AT5G47750,1427,489
AT5G47930,315;441,212;411;905
AT5G48070,543;838,643;961
AT5G48380,400;1455,528
AT5G48810,279;781,713;854
AT5G48870,95;335;834,210;760;980
AT5G49360,618;1474;2957;3140;3991,1191;2786;3041;3231;4082
AT5G49720,1062;1600;1852;2126,750;1134;1715;1952;2295
AT5G49940,399;1555,289;1243
AT5G49980,742;1331,831;1492
AT5G50260,1194,816
AT5G50750,748,496;964
AT5G50960,372,269
AT5G51780,355;952,594;1754
AT5G51890,288;566,376
AT5G51940,522;787;927;1090,487;613;874;1021;1175
AT5G52120,1727,1607;3389
AT5G52650,382;860;1087,332;579;953;1363
AT5G52830,861,746;956
AT5G52870,1109,1036
AT5G53160,1060,843;1139
AT5G53200,744,655
AT5G53300,389;874;1095,308;745;1362
AT5G53560,386;686,287;618;773
AT5G54160,1703;1848,1391;1962
AT5G54230,349;676,545;1007
AT5G54270,385;645,482;708
AT5G54430,879;2333,1968;2422
AT5G54500,186;635;1427;1609,540;1163;1510;1667
AT5G54510,450;1648,718;1783
AT5G54600,317;856;1260,816;1028
AT5G54680,464;1179;1473;1715,1115;1394;1786
AT5G54770,1126,636;1210
AT5G54810,1113;1639;1826,755;1195;1730;1921
AT5G55170,209;536,385
AT5G55500,1343,1192;1533
AT5G56150,229;811;1110;1354,981;1248;1805
AT5G56170,410,349
AT5G56650,404;638;1027;1231,511;711;1107;1314
AT5G56710,306,186;710
AT5G56860,1209,728
AT5G57530,688,493;829
AT5G57540,316;594,399;708
AT5G57550,338;787,592;1006
AT5G57815,668;824,578;741
AT5G58420,143;528;910,449;630;1008
AT5G58470,306;530;1286;1576;1734,435;651;1424;1654;2283
AT5G59150,537,352;1269
AT5G59160,1599;1876,1038;1692;2150
AT5G59220,1305;1780,1001;1673;1911
AT5G59780,333;574,443;680
AT5G59880,1221,954
AT5G59890,1007,740
AT5G60340,756,609;843
AT5G60390,1030,1129
AT5G60660,574;924;1307,772
AT5G60810,326,263;450
AT5G62390,1120;1683,1391;1863
AT5G62470,416;825,694
AT5G62540,250;870;970;1158;1326,724;943;1067;1236
AT5G62575,342;743,639
AT5G62610,1765;2287;2435;2585;2734,2079;2368;2515;2655;2822
AT5G62680,401;987;1638,768;1077
AT5G62700,997,726
AT5G62980,564,360;867
AT5G63050,732;1033;1778,661;898;1315
AT5G63090,295,1043
AT5G63140,419;946,547;1026
AT5G63480,446;793,699
AT5G63530,783;1474;1960,496;1270;1868
AT5G63570,1312,492
AT5G63790,925,643
AT5G64040,506;710,583;805
AT5G64100,611;913,752;1013
AT5G64120,481;753,589;1052
AT5G64300,1144;1447;1857;2077;2466,776;1224;1533;1946;2168;2548
AT5G64350,243;676;919;1085,641;856;1031;1233
AT5G64410,1564;3342;3701,1465;2777;3447
AT5G64470,977;1326,1075
AT5G65020,739;1065;1366,592;845;1152;1450
AT5G65310,464;1186,772
AT5G65630,3091,2879;3171
AT5G65640,791;1459;1758,1275;1589
AT5G65670,484;1597;1919;2173;2388,1015;1691;2030;2325;2682
AT5G65790,604,473
AT5G66040,462;650,387;524
AT5G66320,857,
AT5G66350,1288,1721
AT5G66570,1005,710;1090
AT5G66790,1054;1341,1295;1436
AT5G67480,566;837;1252,705;944
AT1G44750,154,1494
AT1G47560,873;1096;3540;5347,1296;5264
AT1G66390,232;879,748
AT1G69670,,
AT1G74900,1282,
AT1G12770,,
AT1G16060,845;1372,835;1935
AT2G04395,566,478
AT3G05870,1177,1057;1342
AT3G06250,,
AT3G06590,,
AT3G62740,255;401;857;1348;1536;1831;1925;2096;2279,336;477;944;1419;1603;1898;2007;2187
AT3G20080,935;1672;2353,1013;2173
AT3G21960,518,721
AT3G24870,1444,1100;1388
AT4G39620,354;1863,710;2098
AT4G10960,1895;2064,1980
AT4G13570,90;632,547;881
AT4G13870,306;714;1293,542;1161;1379
AT4G16890,,915
AT5G36180,412;1728;2042;2242;2558,499;1100;1822;2122;2511;2846
AT5G48620,,851
AT5G11210,352;1931;2438;2948,611;2121;2540;3148
AT2G05440,178,535
AT3G10915,934;1345,1029
AT5G07230,327,446
AT3G60970,1735,1845;3689
AT3G55110,96,390
AT1G51965,809,
AT3G61510,1097,1509
AT5G57360,2789,1244;2896
AT1G21530,952,1087
AT1G01530,320,598
AT5G39810,474,550
AT2G33790,525,1180
AT4G24080,183,266
AT1G16420,540,919
AT3G04690,3561,3642
AT3G25760,431,799
AT3G25770,541,643
AT2G29200,1038,431;1187
AT1G35240,900,
AT5G63760,,
AT3G04280,,
AT2G31780,1849,1939
AT2G25900,143,234
AT5G23800,1380,675;1470;1774
AT2G46840,154,254
AT2G28640,1264,1466
AT5G39310,365,708
AT1G24150,1346,
AT5G66700,587,1256
AT1G28040,1058,1488
AT2G46495,766,1217
AT2G25410,774,1087
AT1G35330,979,1062
AT5G55020,497,574
AT1G47603,82,171
AT3G24982,3058,3090
AT2G14540,493,737
AT2G44560,1041,1123
AT2G26960,310,386
AT2G15080,3459,3561
AT2G33020,418,465
AT3G05660,2767,2882
AT4G13880,978,1263
AT4G39070,449,1080
AT4G10240,625,695
AT3G50750,575,659
AT3G57260,230,323
AT4G00870,331,468
AT2G34820,689,775
AT2G35550,317,593
AT3G56660,1545,1678
AT1G19350,204;570,298
AT1G80780,1163,216;1368
AT3G56800,322,811
AT4G24510,689,1031
AT3G23840,633,752
AT5G37060,495,588
AT5G58460,297,399
AT1G49005,119,2373
AT2G46440,423;1210;2114,520;2183
AT5G49270,688,1073
AT1G73870,1148,1277
AT1G49130,487;1358,590;1468
AT2G42540,518,823
AT2G42530,757,1013
AT5G03190,287,468
AT4G23280,1047;1773;2332,1117;1856;2418
AT4G23310,1818;2428;2991,1888;2515;3076
AT1G61750,877,1556
AT3G29040,487,698
AT3G21910,449,645
AT3G21940,516,1053
AT3G21970,554,780
AT3G22040,330,424
AT3G22050,496,731
AT5G41280,821,1157
AT5G41290,962,1272
AT5G41300,880,1114
AT1G63580,764,863
AT3G58310,442,657
AT1G63550,1155,1284
AT3G60550,516,618
AT5G61650,439,533
AT1G01280,933,1015
AT4G15330,1069,1138
AT5G42580,1005,1088
AT2G14100,921,1002
AT4G15350,1021,1101
AT3G20110,1141,1226
AT1G50560,1015,1096
AT3G20935,886,981
AT4G15360,923,1006
AT3G20940,1013,1227
AT5G47990,990,1071
AT2G27010,368;892,413;967
AT5G44620,1851,1922
AT4G12320,1157,1308
AT4G12330,1052,1377
AT5G06905,888,962
AT5G36140,561,651
AT3G48320,968,1058
AT3G48310,1057,1141
AT3G26830,958,1055
AT3G26190,914,1022
AT3G26200,986,1108
AT3G26270,905,992
AT3G53300,938,1150
AT3G44250,619;992,704;1125
AT1G13110,1081,1151
AT5G35715,895,1088
AT3G14640,693,779;1604
AT4G15440,618,2056
AT2G45550,538;1375,851;1638
AT1G33730,937,1011
AT1G01190,1063,1274
AT3G61880,1839,1910
AT4G39950,1262,1609
AT4G37400,974,1569
AT4G31950,516;1087,610;1380
AT5G04330,1035,1111
AT5G06900,913,1154
AT1G69190,313,436
AT3G58090,712;1371,360;801;1268;1479
AT3G13662,516,1374
AT1G26790,254,382
AT4G00940,182,435
AT1G60500,433,663
AT1G79760,465,553
AT3G24880,6150;6316,6238;6412
AT1G31580,409,533
AT3G10000,460,1047
AT3G62210,499,862
AT4G30380,106,236
AT2G27035,327,416
AT5G14345,211,320
AT1G17800,216,356
AT3G18590,225,325
AT1G48940,217,297
AT1G79800,264,353
AT3G20570,255,342
AT3G22820,202,488
AT5G50080,,625
AT2G33710,1433,1699
AT5G07310,386,570
AT2G20350,286,436
AT1G10747,64,136
AT1G10745,97,204
AT5G61605,120,209
AT2G41415,127,228
AT4G15953,64,180
AT2G16535,123,225
AT2G16505,124,235
AT1G54040,97,1961
AT4G01630,223,329
AT5G39260,229,377
AT3G13610,701,783
AT1G55290,628,731
AT3G44860,187;938,292;1035
AT4G28570,,
AT4G30640,444,550
AT4G05470,413,
AT5G02920,900,1018
AT5G25260,428,567
AT5G63595,395;647;907,574;698;1015
AT1G74420,419,619
AT2G15370,204,285
AT1G80340,656,1080
AT3G10185,125,
AT3G45170,156,235
AT3G50870,684,1053
AT2G45050,477,569
AT5G26930,309,415
AT1G02335,220,457
AT1G54000,414;1557,737;1643
AT5G39110,172,285
AT4G14630,225,316
AT1G03850,482,1259
AT1G02920,425,508;663
AT1G69920,504,881
AT1G27140,384,510
AT1G78360,361,594
AT1G17180,499,583
AT2G46740,855;1257;1617,1000;1514;1713
AT2G46760,758;1100;1331,843;1228;1442
AT4G09990,562,643
AT4G25530,1361;2629;3453,1556
AT3G50450,477,627
AT3G50460,470,661
AT5G43840,357,435
AT3G51910,417,923
AT5G54070,1442,503;1519
AT5G47600,102,217
AT4G27670,326,489
AT5G56030,301,518
AT1G76952,436,632
AT3G19700,2587,2740
AT1G51780,438;841;1266;1475,714;950;1345;1551
AT3G19160,557,807
AT1G60130,237;750;1259,311;829;1360
AT2G43730,418,591
AT2G43740,664,790
AT3G59610,1329,1409
AT5G38540,2856,2954
AT1G23760,385,521
AT5G46360,710,1203
AT3G10280,577,721
AT5G01050,174;530,377;672;1206
AT2G28500,486,1294
AT2G31310,347,448
AT2G42440,365,492
AT3G27650,301,1436
AT3G47870,1342,1435
AT3G58190,375,490
AT5G06080,319,416
AT5G15060,922,1368
AT1G36000,114,201
AT2G19510,131,214
AT2G19820,121,231
AT5G48543,95,725
AT2G15535,120,245
AT4G11485,130,484
AT5G48905,81,329
AT2G25344,132,796
AT4G11760,204,721
AT4G30074,97,432
AT4G10595,61,846
AT4G29283,101,230
AT4G29280,52,182
AT4G29273,96,234
AT4G29285,139,468
AT4G29305,138,251
AT4G29290,52,161
AT5G47175,90,199
AT1G28335,96,351
AT2G28405,98,644
AT3G43083,97,1241
AT4G09984,129,925
AT4G13095,115,371
AT3G25265,109,606
AT3G07005,70,183
AT3G06985,88,189
AT2G28355,167,631
AT2G41997,153,262
AT3G61177,77,170
AT3G61182,79,215
AT3G20993,89,193
AT2G20208,135,316
AT4G30064,124,228
AT4G30067,61,228
AT4G19035,,
AT2G31957,107,
AT2G25295,123,371
AT5G54225,125,319
AT4G22210,130,214
AT2G27145,128,395
AT4G22880,,
AT5G60310,1669,1789
AT1G70110,1539,1623
AT3G59750,454,539
AT5G12330,447,519
AT1G09970,2648,2734
AT2G42610,789,2313
AT4G33355,460,571
AT3G51590,362,828
AT5G62065,353,430
AT3G08770,382,482
AT3G46640,1052,1818
AT5G35338,248;381,326;615
AT5G58310,587,675
AT4G37140,434,508
AT1G35260,276,447
AT1G35310,244,384
AT1G70850,290,428
AT1G24020,271,608
AT3G19350,151,242
AT3G61940,183,274
AT2G29410,300,428
AT1G66380,236,822
AT1G66230,464,539
AT3G24310,434,618
AT5G12870,417,1574
AT3G08500,521,603
AT5G62320,434,597
AT2G30690,1229,1312
AT1G74830,1511,1606
AT4G30000,1898,1983
AT3G61910,221,430
AT4G28500,504;780,589;1028
AT5G62380,692,819
AT5G02600,,1106
AT5G51720,522,777
AT5G10500,225,299
AT1G01030,380,540
AT5G36970,567,647
AT2G34390,312;1022,438;1124
AT3G57130,691,1479
AT1G53690,657,
AT3G18090,2524;3199,443;2906;3337
AT5G50200,337,
AT3G16390,763,1017
AT1G27970,961,1455
AT1G11570,437,714
AT4G15165,914,617;1039
AT3G52430,762,1862
AT3G22231,566,692
AT1G22830,737,822
AT3G20730,824,912
AT2G29760,2241,2476
AT4G13650,177,269
AT3G14330,113,604
AT3G56550,1834,2026
AT5G01320,581;831;1559,666;907;1658
AT5G44420,152,243
AT2G26020,222,295
AT5G44430,127,236
AT2G26010,195,296
AT1G55010,226,308
AT1G61070,133,352
AT5G38330,142,451
AT4G30070,118,494
AT5G64890,234,603
AT2G18150,653,731
AT4G08780,3297;3545,3375;3624
AT4G26010,440,542
AT4G33870,339,730
AT1G30870,345,645
AT1G34510,281,372
AT2G15880,52,148
AT5G43350,277,503
AT5G43370,100,355
AT1G20860,961,4026
AT1G76430,898,2058
AT3G05620,1016,1492
AT3G10710,1221,1483
AT3G14300,2262,2348
AT4G02320,765;2586,2424;2762
AT4G02330,1156,1883
AT5G04960,1214,1343
AT5G07420,299;884,604;971
AT5G20860,,1480
AT1G75040,133,390
AT3G47710,314,761
AT1G26945,540,1158
AT5G35390,1424,1493
AT3G42880,1557,1645
AT5G20690,1411,1529
AT1G54970,790,1020
AT4G28660,243,571
AT5G09470,609,867
AT1G28230,933,2216
AT1G57943,92,182
AT2G33750,921,1315
AT4G18205,170,251
AT1G28220,824,899
AT4G18190,181,271
AT4G18197,325,406
AT4G18195,291,362
AT2G33870,355,583
AT1G28550,395,470
AT3G12160,459,732
AT5G64770,162,326
AT2G07750,184;2701;3621,820;2792;3700
AT1G28180,,
AT3G09620,1981,2064
AT4G02270,218,333
AT4G22080,952,1050
AT4G39250,550,647
AT4G19130,521,640
AT1G02830,236,315
AT3G51190,443,601
AT5G42040,105;580,235;661
AT5G43470,,
AT3G10113,806,880
AT1G73300,1365;2201,1462;1618;1769;2294
AT3G23727,132,345
AT2G05335,107,286
AT2G06983,124,291
AT2G14282,102,273
AT3G27503,105,347
AT1G65113,117,211
AT4G10115,98,260
AT4G10767,83,239
AT4G33465,122,298
AT4G14785,120,279
AT4G32717,132,366
AT4G32714,153,384
AT5G45875,89,261
AT1G08695,95,255
AT3G27380,883;2271,1507;2372
AT3G51680,164,297
AT3G29250,173,457
AT4G02350,1027,1077
AT5G11190,232,737
AT5G25390,259,793
AT2G19070,991,1408
AT1G26355,258,577
AT4G23496,598,681
AT1G53160,,591
AT3G51060,1171,1582
AT2G21400,324,
AT2G18120,839,1129
AT1G75520,1049,1408
AT1G34370,246,617
AT2G35160,,148
AT1G11250,667,752
AT3G42960,423,525
AT5G15900,583,1848
AT3G02440,679,790
AT5G15890,831,911
AT1G68800,2645,
AT3G15030,,1999
AT5G23030,609,704
AT2G03840,627,735
AT1G47600,764;2078;2198,893;2165;2290
AT1G51470,744;2072;2198,870;2165
AT5G47450,534,738
AT4G12650,253,
AT1G02510,779,863
AT3G14540,322;679;1163;1675,407;777;1237;1535
AT3G32030,1245;2557,1716;2685
AT1G67990,93;508;725,194;362;592;1009
AT3G61650,822,925;2365
AT5G05620,670,757;2230
AT5G34930,,1264
AT3G08700,408;948,816;1038
AT2G32780,1247,1329
AT3G60280,218,315
